ID	Hexagon_index	Cluster_base
Nudt19	642	16
Rgs9bp	638	15
Ankrd27	637	15
Pdcd5	642	16
Dpy19l3	638	15
Tshz3	697	6
Zfp536	699	31
C80913	219	13
Ccne1	220	13
1600014C10Rik	218	13
Plekhf1	218	13
Pop4	124	22
3000002G13Rik	379	5
2900093B09Rik	602	4
4930433I11Rik	521	4
AI987944	256	5
AW146154	204	5
4933421I07Rik	204	5
C330019L16Rik	204	5
Zfp715	206	21
Siglecf	160	21
Siglecg	209	21
Lim2	209	21
Nkg7	209	21
Cldnd2	209	21
Etfb	209	21
4931406B18Rik	210	21
Cd33	264	23
BC043301	264	23
4933405K07Rik	264	23
Ceacam18	264	23
Siglece	264	23
Atpbd3	210	21
Klk14	210	21
Klk13	209	21
Klk11	162	21
Klk10	162	21
Klk9	163	21
Klk8	163	21
Klk7	163	21
Klk6	163	21
Klk5	162	21
Klk4	162	21
Klk15	208	21
1700127D06Rik	208	21
Klk1b8	208	21
Klk1b1	208	21
Klk1b9	208	21
Klk1b11	208	21
Klk1b26	208	21
Egfbp2	208	21
Klk1b27	167	22
Klk1b21	167	22
Klk1b22	167	22
Klk1b16	214	22
Klk1b24	475	15
Klk1b3	475	15
Klk1b4	475	15
Klk1b5	475	15
Klk1	475	15
Clec11a	475	15
Syt3	476	16
Lrrc4b	130	13
0610012D14Rik	93	13
Josd2	93	13
2310044H10Rik	93	13
Mybpc2	93	13
Spib	173	13
Pold1	223	14
Nr1h2	644	16
Napsa	645	16
Kcnc3	645	16
Myh14	645	16
Zfp473	348	10
Vrk3	288	10
Atf5	419	10
Nup62	351	10
Il4i1	351	10
Tbc1d17	351	10
Akt1s1	351	10
Pnkp	351	10
Ptov1	351	10
Med25	352	10
Ap2a1	291	10
Stk22s1	293	10
Cpt1c	293	10
Prmt1	293	10
Bcl2l12	293	10
Irf3	293	10
AI480556	293	10
Rras	293	10
Prrg2	237	10
Nosip	237	10
Rcn3	236	10
Fcgrt	236	10
Rps11	292	10
Rpl13a	292	10
Flt3l	292	10
Aldh16a1	292	10
Slc17a7	353	10
Tifp39	353	10
BC050196	353	10
Dkkl1	420	10
Tead2	493	11
Cd37	571	11
1700039E15Rik	654	11
Trpm4	654	11
Hrc	655	11
2410127E16Rik	655	11
Mtag2	571	11
Lin7b	571	11
Snrp70	571	11
Kcna7	493	11
Ntf5	493	11
Lhb	492	11
Ruvbl2	492	11
Gys1	419	10
Ftl1	352	10
Bax	352	10
Dhdh	352	10
Nucb1	291	10
Tulp2	236	10
Myd116	293	10
Plekha4	293	10
Bcat2	293	10
Fgf21	351	10
Fut1	351	10
Izumo1	418	11
Rasip1	491	11
Fut2	417	11
Sec1	234	10
Gm484	185	10
Car11	141	10
Dbp	142	10
Sphk2	142	10
Rpl18	142	10
4930403C10Rik	104	12
Spaca4	104	12
Sult2b1	104	12
Lmtk3	291	10
Pscd2	349	10
Kcnj14	416	11
Grwd1	415	11
Grin2d	414	11
Kdelr1	651	7
Syngr4	651	7
Tmem143	651	7
Emp3	651	7
BC013491	650	7
Abcc6	180	8
Nomo1	97	14
Kcnj11	176	14
Abcc8	176	14
Ush1c	129	13
Myod1	129	13
Kcnc1	129	13
Sergef	92	22
Tph1	484	9
Saa3	649	9
Saa4	487	7
Saa1	652	7
Saa2	567	7
Hps5	567	7
Gtf2h1	489	11
Ldha	416	11
Ldhc	489	11
Tsg101	566	7
Spty2d1	412	9
Tmem86a	178	8
Ptpn5	134	8
Mrgpra6	80	32
Mrgpra1	519	4
Mrgpra2	602	4
Mrgpra3	446	4
Mrgpra4	691	4
Mrgprx1	691	4
Mrgprb5	690	4
Mrgprb4	690	4
Mrgprb8	690	4
Mrgprb1	689	4
Mrgprx2	601	4
Mrgprb2	444	4
Mrgprb3	309	2
Zdhhc13	50	38
Csrp3	270	22
E2f8	270	22
5330421F07Rik	129	13
Dbx1	174	14
Htatip2	173	13
Prmt3	173	13
Slc6a5	331	17
Nell1	90	34
4933405O20Rik	603	4
Tmem16e	600	3
Slc17a6	598	3
Gas2	309	2
Luzp2	690	4
Siglech	18	34
Tubgcp5	89	34
Cyfip1	8	34
Nipa2	22	12
Nipa1	10	12
Herc2	278	14
p	83	33
Gabrg3	690	4
Gabra5	446	4
Gabrb3	522	4
Atp10a	443	3
Ube3a	445	4
Snrpn	606	6
Snurf	606	6
Ndn	696	6
Mkrn3	608	6
Peg12	608	6
Chrna7	523	4
Klf13	102	12
Trpm1	271	13
BB128963	29	34
Mphosph10	82	32
Mcee	82	32
Apba2	202	5
5730507A09Rik	610	5
Ndnl2	451	5
Tjp1	357	25
Tarsl2	145	12
Tm2d3	712	24
Snrpa1	106	12
H47	296	25
Chsy1	295	25
Lrrk1	673	27
Aldh1a3	585	27
Asb7	666	30
Lins2	666	30
Adamts17	513	1
Lysmd4	679	35
Mef2a	679	35
Lrrc28	672	27
Ttc23	584	28
Dmn	584	28
Igf1r	669	28
Arrdc4	688	4
Nr2f2	700	31
Rgma	98	8
Chd2	564	7
A830073O21Rik	231	10
St8sia2	190	25
Slco3a1	598	3
Sv2b	685	3
Klhl25	73	12
Ntrk3	690	4
Mrpl46	36	34
Mrps11	36	34
Det1	713	24
Isg20l1	468	18
Isg20	468	18
Hapln3	9	12
Mfge8	10	12
Abhd2	485	7
Rlbp1	414	11
BC025462	348	10
Polg	230	10
Rhcg	141	10
5730590G19Rik	139	10
Plin	413	7
Pex11a	565	7
Mesp1	565	7
Mesp2	650	7
Anpep	485	7
Ap3s2	285	8
2610034B18Rik	413	7
Zfp710	654	11
Idh2	490	11
Sema4b	491	11
Cib1	568	7
D330012F22Rik	568	7
Ngrn	653	7
Vps33b	653	7
Prc1	652	7
Rccd1	651	7
Unc45a	651	7
Hddc3	651	7
Man2a2	566	7
Fes	414	11
Furin	286	10
Blm	414	11
Crtc3	652	7
Iqgap1	651	7
Zscan2	652	7
Nmb	653	7
Zfp592	414	11
Alpk3	651	7
Slc28a1	566	7
Pde8a	344	8
Rps17	280	8
Cpeb1	225	14
Ap3b2	39	12
BC048679	64	12
Fsd2	400	15
Whdc1	400	15
Homer2	400	15
2610204K14Rik	93	13
3110040N11Rik	21	12
Btbd1	93	13
Tm6sf1	24	12
Hdgfrp3	10	12
Bnc1	327	22
Sh3gl3	369	39
1700129I04Rik	115	32
Eftud1	114	32
Tmc3	197	39
Stard5	151	39
Il16	151	39
1700026D08Rik	665	30
Mesdc1	578	30
Mesdc2	578	30
9930013L23Rik	578	30
2210412D01Rik	664	30
Arnt2	665	30
Fah	251	2
Olfr291	374	6
Olfr290	374	6
F830104D24Rik	691	4
Olfr310	525	6
Olfr309	524	6
Olfr308	524	6
Olfr307	695	6
Olfr305	523	4
Olfr304	523	4
Olfr303	606	6
Olfr301	447	6
Olfr299	523	4
Olfr298	523	4
Olfr297	691	4
Olfr295	690	4
Olfr294	691	4
Olfr293	523	4
Olfr292	447	6
Folh1	447	6
Nox4	600	3
Tyr	523	4
Grm5	691	4
Ctsc	601	4
Rab38	601	4
Tmem135	598	3
Fzd4	430	29
Prss23	580	30
Me3	664	30
Eed	344	8
Picalm	661	26
Ccdc83	662	26
Sytl2	663	26
Tmem126a	664	30
Tmem126b	664	30
Ankrd42	710	24
Pcf11	710	24
Rab30	397	17
4632434I11Rik	55	32
Prcp	55	32
A830059I20Rik	609	6
Odz4	168	22
Nars2	329	19
Gab2	270	22
Alg8	650	7
Ndufc2	412	9
Thrsp	412	9
Kctd14	485	7
Ints4	485	7
1810020D17Rik	226	8
Clns1a	282	8
Aqp11	227	8
Pak1	177	8
Gdpd4	176	14
Myo7a	71	12
Capn5	357	25
Omp	357	25
B3gnt6	575	10
Phca	660	10
2210018M11Rik	566	7
Prkrir	659	11
Wnt11	494	10
Uvrag	659	11
Dgat2	659	11
Mogat2	658	11
Mtap6	658	11
Serpinh1	236	10
Gdpd5	356	10
Rps3	354	10
Arrb1	421	10
Slco2b1	65	12
Olfr520	394	19
Olfr521	94	13
Neu3	133	14
Spcs2	133	14
Chrdl2	97	14
Pold3	484	9
2610209A20Rik	485	7
Kcne3	412	9
Pgm2l1	228	8
P4ha3	409	8
Ppme1	482	9
AU020772	565	7
Ucp3	651	7
Ucp2	651	7
Dnajb13	651	7
Chchd8	651	7
Mrpl48	566	7
Rab6	566	7
Plekhb1	414	11
B930006L02Rik	351	10
Tnfrsf19l	564	7
Arhgef17	648	9
P2ry6	487	7
P2ry2	652	7
Fchsd2	184	10
Stard10	658	11
Centd2	659	11
Pde2a	140	10
Art2a	72	12
Art2b	71	12
Clpb	180	8
Phox2a	494	10
Inppl1	494	10
Folr2	494	10
Folr1	493	11
3200002M19Rik	417	11
2400001E08Rik	417	11
Numa1	346	8
Il18bp	647	9
Rnf121	647	9
Trpc2	348	10
Art5	414	11
Art1	414	11
Chrna10	488	7
Nup98	487	7
Frag1	347	11
Rhog	347	11
Stim1	286	10
Rrm1	97	14
Olfr543	94	13
Olfr544	94	13
Olfr545	94	13
Olfr547	62	22
Olfr549	38	22
Trim21	38	22
Olfr550	91	34
Olfr551	90	34
Olfr552	532	31
Olfr553	454	31
Olfr554	453	31
Olfr555	452	31
Olfr556	452	31
Trim68	451	5
Olfr557	451	5
Olfr558	451	5
Olfr33	451	5
Olfr559	527	5
Olfr78	450	5
Olfr560	310	2
Olfr561	374	6
Olfr564	375	6
Olfr566	444	4
Olfr568	445	4
Olfr569	521	4
Olfr570	690	4
Olfr571	690	4
Olfr572	690	4
Olfr574	690	4
Olfr575	690	4
Olfr576	690	4
Olfr577	690	4
Olfr578	690	4
Olfr582	690	4
Olfr583	690	4
Olfr584	690	4
Olfr585	690	4
Olfr586	690	4
Olfr589	690	4
Olfr591	690	4
Olfr592	690	4
Olfr593	690	4
Olfr594	690	4
Dub2a	690	4
Olfr597	604	4
Olfr598	692	4
Olfr599	605	4
Olfr600	523	4
Olfr601	376	6
Olfr604	447	6
Dub2	448	6
Olfr605	448	6
Olfr606	448	6
Olfr608	524	6
Olfr609	447	6
Olfr610	447	6
Olfr611	447	6
Olfr614	447	6
Olfr615	447	6
Olfr616	447	6
Olfr617	523	4
Olfr618	523	4
Olfr619	523	4
Olfr620	523	4
Olfr622	447	6
Olfr623	447	6
Olfr624	447	6
Olfr627	447	6
Olfr628	447	6
Olfr629	447	6
Olfr630	447	6
Olfr69	523	4
Olfr68	523	4
Olfr67	523	4
Hbb-b2	523	4
Hbb-b1	523	4
Hbb-bh1	447	6
Hbb-y	447	6
Olfr66	447	6
Olfr64	523	4
Olfr65	523	4
Olfr631	605	4
Olfr632	692	4
Olfr633	692	4
Olfr635	692	4
Olfr638	693	4
Olfr639	693	4
Olfr640	693	4
Olfr641	694	4
Olfr642	694	4
Olfr643	694	4
Olfr644	606	6
Olfr645	695	6
Olfr646	377	5
Ubqln3	313	5
E030002O03Rik	313	5
Olfr648	313	5
Olfr649	313	5
Trim6	313	5
Trim34	314	5
Trim12	380	5
9230105E10Rik	450	5
A530023O14Rik	379	5
Trim30	378	5
AI451617	379	5
Olfr651	448	6
Olfr652	377	5
Olfr653	375	6
Olfr654	376	6
Olfr655	376	6
Olfr656	446	4
Olfr657	522	4
Olfr658	522	4
Usp17	691	4
Olfr659	446	4
Olfr661	445	4
Olfr663	445	4
Dub1a	446	4
Dub1	446	4
Olfr665	446	4
Olfr666	446	4
Olfr667	445	4
Olfr668	445	4
Olfr669	445	4
Olfr670	520	4
Olfr671	689	4
Olfr672	602	4
Olfr675	690	4
Olfr676	690	4
Olfr677	690	4
Olfr678	690	4
Olfr679	690	4
Olfr681	690	4
Olfr683	690	4
Olfr684	690	4
Olfr685	690	4
Olfr686	689	4
Olfr688	519	4
Olfr689	600	3
Olfr690	600	3
Olfr691	600	3
Olfr692	518	3
4632419K20Rik	599	3
Cnga4	441	2
Cckbr	439	1
Prkcdbp	249	39
Smpd1	305	36
Apbb1	305	36
Hpxn	304	36
Trim3	304	36
Arfip2	304	36
Fxc1	304	36
1500003O22Rik	304	36
Ilk	304	36
Taf10	304	36
Tpp1	304	36
Mrpl17	306	39
Gvin1	518	3
Olfr693	607	6
Olfr694	607	6
Olfr695	525	6
Olfr697	525	6
Olfr698	525	6
Olfr699	606	6
Olfr700	694	4
Olfr701	694	4
Olfr702	694	4
Olfr703	694	4
Olfr704	694	4
Olfr705	694	4
Olfr706	694	4
Olfr707	312	5
Olfr708	313	5
Olfr710	255	5
Olfr6	255	5
Olfr711	255	5
Olfr2	256	5
Olfr713	204	5
Olfr714	204	5
Olfr17	204	5
Olfr715	205	33
Olfr716	205	33
1700012H05Rik	205	33
Syt9	206	21
Olfml1	207	21
Ppfibp2	207	21
Cyb5r2	159	33
Ovch2	205	33
Olfr467	204	5
Olfr469	204	5
Olfr470	204	5
Olfr472	255	5
Olfr473	254	5
Olfr474	312	5
Olfr476	312	5
Olfr477	312	5
Olfr478	312	5
Olfr479	312	5
Olfr480	312	5
Olfr481	313	5
Olfr482	313	5
Olfr483	313	5
Olfr484	313	5
Olfr485	377	5
Olfr486	377	5
Olfr487	694	4
Olfr488	694	4
Olfr490	693	4
Olfr491	605	4
Olfr492	693	4
Olfr493	692	4
Olfr494	604	4
Olfr495	691	4
Olfr497	691	4
Olfr498	691	4
Olfr502	605	4
Olfr503	523	4
Olfr504	376	6
Olfr506	376	6
Olfr507	376	6
Olfr508	606	6
Olfr509	606	6
Olfr510	606	6
Olfr512	524	6
Olfr513	696	6
Olfr514	607	6
Olfr516	695	6
Olfr517	607	6
Olfr518	696	6
Olfr519	696	6
Eif3s5	609	6
Tub	698	6
Ric3	698	6
Lmo1	610	5
Trim66	395	19
Rpl27a	41	12
St5	41	12
D930014E17Rik	99	8
Ascl3	138	10
Tmem9b	138	10
Nrip3	229	8
Scube2	412	9
Phxr5	485	7
Rab6ip1	651	7
Tmem41b	488	7
Ipo7	417	11
Zfp143	653	7
Wee1	652	7
Swap70	488	7
Adm	660	10
Ampd3	575	10
Rnf141	661	26
Xlkd1	576	26
Mrvi1	576	26
Eif4g2	426	25
Galntl4	686	3
Usp47	667	30
Dkk3	505	28
Mical2	586	27
Parva	659	11
Tead1	565	7
4632411J06Rik	661	26
Arntl	660	10
A630005I04Rik	661	26
Btbd10	662	26
Pth	662	26
Mlstd2	664	30
Spon1	304	36
Rras2	496	26
Copb1	293	10
Psma1	357	25
Pde3b	50	38
Cyp2r1	152	39
Calca	197	39
Calcb	197	39
Sox6	686	3
1110004F10Rik	638	15
Plekha7	637	15
Rps13	71	12
Pik3c2a	103	12
Nucb2	45	12
Xylt1	372	2
Rps15a	49	34
Arl6ip1	75	12
2610207I05Rik	75	12
Syt17	425	25
E030018N11Rik	496	26
Coq7	295	25
Tmc7	295	25
Tmc5	178	8
Mir16	103	12
6330503K22Rik	46	12
9030624J02Rik	329	19
2310008H09Rik	95	14
Gprc5b	396	17
Gpr139	528	31
Gp2	690	4
Umod	690	4
C730027J19Rik	446	4
Acsm2	522	4
Acsm1	605	4
BC048390	378	5
Thumpd1	379	5
Acsm3	451	5
Exod1	380	5
2610020H08Rik	380	5
Dcun1d3	255	5
Zp2	253	5
Anks4b	311	5
Crym	312	5
Abca14	375	6
Abca15	375	6
Abca16	310	2
Uqcrc2	326	22
4930408O21Rik	128	13
E030013G06Rik	278	14
Eef2k	138	10
Polr3e	139	10
Cdr2	660	10
Igsf6	188	12
Otoa	189	12
Hs3st2	444	4
Scnn1g	90	34
Scnn1b	635	15
Cog7	63	13
Gga2	94	13
Ndufab1	555	16
Dctn5	553	15
Plk1	553	15
Ern2	552	15
2010110P09Rik	474	15
Prkcb1	167	22
Cacng3	200	2
Rbbp6	178	8
Tnrc6a	412	9
Slc5a11	228	8
Arhgap17	68	12
Lcmt1	175	14
Aqp8	398	17
Jmjd5	197	39
Nsmce1	666	30
Il4ra	666	30
Il21r	580	30
Gtf3c1	580	30
D430042O09Rik	299	29
Xpo6	560	16
Sbk1	416	11
Lat	489	11
2210013K02Rik	489	11
Nfatc2ip	489	11
Cd19	655	11
Rabep2	655	11
Atp2a1	654	11
Tufm	654	11
Atxn2l	654	11
Eif3s8	572	11
Cln3	348	10
Apob48r	348	10
Il27	415	11
Nupr1	566	7
Ccdc101	651	7
Sult1a1	651	7
Giyd2	651	7
Bola2	651	7
Coro1a	486	7
Mapk3	233	10
Gdpd3	233	10
Ypel3	289	10
Tbx6	289	10
Ppp4c	289	10
Aldoa	351	10
4930451I11Rik	490	11
Doc2a	568	7
Ccdc95	653	7
Hirip3	566	7
1110032O16Rik	651	7
Kctd13	651	7
A830007L07Rik	488	7
Sez6l2	414	11
Cdipt	289	10
Mvp	234	10
2900092E17Rik	234	10
Maz	289	10
Kif22	288	10
1810010M01Rik	657	11
AI467606	654	11
Qprt	488	7
Spn	653	7
Cd2bp2	652	7
Tbc1d10b	652	7
Mylpf	652	7
Sept1	652	7
Zfp553	653	7
2410015N17Rik	568	7
Sephs2	653	7
Itgal	652	7
6430604K15Rik	649	9
9130019O22Rik	345	8
E430018J23Rik	284	8
Zfp688	229	8
Zfp689	346	8
Prr14	650	7
Phkg2	347	11
Gm166	347	11
Rnf40	347	11
Zfp629	347	11
Bcl7c	418	11
Ctf1	418	11
Ctf2	492	11
Fbxl19	571	11
Setd1a	569	11
Hsd3b7	569	11
Stx1b2	569	11
Stx4a	489	11
Zfp668	489	11
BC039632	489	11
Vkorc1	569	11
Bckdk	654	11
Myst1	568	7
Prss8	653	7
Prss36	653	7
Fus	568	7
Pycard	568	7
Trim72	488	7
Itgam	412	9
Itgax	98	8
Itgad	41	12
Cox6a2	41	12
Armc5	98	8
Tgfb1i1	135	8
Slc5a2	228	8
BC017158	284	8
Rgs10	285	8
Tial1	346	8
Bag3	346	8
Inpp5f	229	8
1110007A13Rik	98	8
Sec23ip	65	12
Ppapdc1a	601	4
Brwd2	685	3
Fgfr2	678	37
Ate1	97	14
Tacc2	231	10
Plekha1	179	8
Htra1	413	7
Dmbt1	359	25
4933402N03Rik	50	38
5430419D17Rik	303	36
Cuzd1	366	37
1700007K09Rik	16	32
1700063I17Rik	614	31
2310057M21Rik	614	31
Pstk	614	31
Acadsb	703	31
Hmx3	542	19
Hmx2	465	19
Bub3	465	19
Gpr26	681	35
Cpxm2	681	35
4631426J05Rik	678	37
Oat	488	7
Nkx1-2	650	7
2310007H09Rik	564	7
A930008G19Rik	140	10
2010208K18Rik	180	8
C430003P19Rik	230	10
Zranb1	646	9
Ctbp2	561	9
4930404H21Rik	97	14
2700050L05Rik	67	12
Mmp21	23	12
Uros	73	12
Bccip	74	12
Dhx32	107	12
Fank1	359	25
Adam12	76	38
A130023I24Rik	685	3
4933400E14Rik	597	3
Dock1	438	1
Foxi2	197	39
Ptpre	666	30
Mgmt	155	2
Ebf3	453	31
Txnl2	167	22
Tcerg1l	373	2
Mapk1ip1	215	22
Ppp2r2d	215	22
Bnip3	128	13
Dpysl4	70	12
Stk32c	103	12
Lrrc27	356	10
Pwwp2	104	12
Inpp5a	101	10
Nkx6-2	331	17
Gpr123	129	13
Kndc1	173	13
Utf1	129	13
6430531B16Rik	130	13
Adam8	130	13
Tubgcp2	173	13
Msx3	225	14
Drd1ip	281	8
Prap1	280	8
1810014F10Rik	280	8
Echs1	280	8
Paox	223	14
Mtg1	223	14
Sprn	223	14
Olfr522	223	14
Olfr523	222	14
Olfr524	173	13
E430002D04Rik	172	13
5830411N06Rik	216	22
Olfr525	83	33
Olfr527	83	33
Olfr60	117	33
Olfr530	116	32
Olfr531	156	5
Olfr532	201	2
Olfr533	201	2
Olfr535	201	2
Olfr536	156	5
Olfr538	56	33
Olfr46	88	33
Olfr61	538	24
Olfr53	538	24
Olfr539	539	24
Olfr45	218	13
Olfr541	173	13
Cyp2e1	482	9
BC066028	564	7
1190003J15Rik	563	9
Odf3	410	9
Bet1l	286	10
Ric8	286	10
Sirt3	287	10
Psmd13	289	10
Cox8b	290	10
Athl1	419	10
Ifitm5	492	11
Ifitm2	491	11
Ifitm1	570	11
Ifitm3	571	11
Ifitm6	571	11
B4galnt4	492	11
Pkp3	571	11
Sigirr	655	11
Trp53i5	654	11
Ptdss2	653	7
Rnh1	567	7
Hras1	653	7
Lrrc56	568	7
Rassf7	570	11
AA673488	571	11
Irf7	572	11
Mucdhl	572	11
Sct	656	11
Drd4	655	11
Deaf1	654	11
Tmem80	568	7
Eps8l2	655	11
B230206H07Rik	492	11
Taldo1	236	10
Pddc1	293	10
Slc25a22	293	10
Lrdd	186	10
Rplp2	235	10
Pnpla2	289	10
Efcab4a	350	10
Cd151	417	11
Tspan4	415	11
Ap2a2	651	7
Muc6	650	7
Muc5b	174	14
Tollip	330	17
Brsk2	128	13
2700078K21Rik	269	22
Dusp8	426	25
Krtap5-2	506	27
Krtap5-5	506	27
Krtap5-1	587	27
Krtap5-4	587	27
6330512M04Rik	586	27
Ctsd	673	27
Syt8	673	27
Tnni2	673	27
Lsp1	673	27
Tnnt3	673	27
Mrpl23	674	27
Igf2	676	27
Ins2	508	37
Th	43	12
Ascl2	340	14
Tspan32	70	12
R74862	102	12
Cd81	70	12
Tssc4	69	12
Trpm5	69	12
Kcnq1	43	12
Cdkn1c	135	8
Slc22a18	135	8
Phlda2	98	8
Nap1l4	98	8
Cars	138	10
Tnfrsf26	230	10
Tnfrsf22	659	11
Tnfrsf23	659	11
Osbpl5	659	11
Mrgprg	294	12
Mrgpre	295	25
Nadsyn1	73	12
Dhcr7	73	12
Shank2	328	19
Cttn	103	12
Fadd	139	10
Tmem16a	139	10
Fgf3	287	10
Fgf4	348	10
Fgf15	348	10
Oraov1	233	10
Ccnd1	184	10
Tpcn2	139	10
Mrgprf	101	10
Mrgprd	220	13
D630014A15Rik	382	31
Insr	382	31
A430078G23Rik	406	14
Arhgef18	560	16
Pex11c	645	16
Zfp358	558	16
Mcoln1	558	16
C330021F23Rik	476	16
2310057J16Rik	476	16
Xab2	476	16
Pcp2	476	16
Stxbp2	554	16
Retn	554	16
1810033B17Rik	475	15
Trappc5	553	15
Fcer2a	553	15
Clec4g	552	15
Cd209a	458	20
Cd209e	317	21
Cd209d	317	21
Cd209b	381	31
Cd209c	381	31
2610208M17Rik	455	31
B130050I23Rik	551	15
BC068157	637	15
Lrrc8e	637	15
Map2k7	637	15
Snapc2	637	15
Ctxn1	637	15
Timm44	637	15
Elavl1	637	15
Ccl25	636	15
Lass4	386	23
BC003267	317	21
Shcbp1	315	5
Slc10a2	446	4
Efnb2	676	27
9430010O03Rik	677	37
Tmem28	688	4
Lig4	445	4
Abhd13	444	4
Tnfsf13b	688	4
Irs2	505	28
Col4a1	506	27
Col4a2	358	25
Rab20	563	9
0710008K08Rik	230	10
Ing1	141	10
Ankrd10	233	10
1700016D06Rik	347	11
Arhgef7	225	14
1700018L24Rik	173	13
Sox1	128	13
1700094C09Rik	222	14
Tubgcp3	222	14
Atp11a	221	13
Mcf2l	660	10
F7	343	8
F10	411	9
Proz	564	7
Pcid2	564	7
Cul4a	484	9
Lamp1	285	8
Grtp1	232	10
Adprhl1	350	10
Tmco3	650	7
Tfdp1	651	7
Atp4b	486	7
Grk1	413	7
Gas6	660	10
1700029H14Rik	575	10
Rasa3	661	26
Cdc16	575	10
Upf3a	661	26
AF366264	44	12
D8Ertd457e	69	12
2410022L05Rik	69	12
Fbxo25	100	10
2610019F03Rik	101	10
Erich1	338	14
Dlgap2	622	24
Cln8	51	32
Arhgef10	50	38
Myom2	50	38
Csmd1	606	6
Mcph1	317	21
Angpt2	619	20
Agpat5	558	16
Xkr5	334	13
Defb40	398	17
Defb37	460	23
Defb38	59	33
Defb39	57	33
Defb12	117	33
Defb34	117	33
Spag11	157	5
Defb14	255	5
Defb4	255	5
Defb6	313	5
Defb5	313	5
Defb3	377	5
Defb8	523	4
Defb7	522	4
Defcr23	375	6
Defcr22	448	6
Defcr3	525	6
Defcr5	525	6
Defcr-rs1	525	6
Defcr20	446	4
AY761184	690	4
Defcr24	690	4
Defcr6	690	4
Defb1	690	4
Defb50	691	4
Defb2	604	4
Defb10	692	4
Defb9	693	4
Defb11	377	5
Defb15	378	5
Defb35	379	5
Defb13	379	5
C86695	380	5
Ccdc70	380	5
Atp7b	316	5
Alg11	85	33
Nek5	85	33
Nek3	59	33
Ckap2	632	17
Vps36	398	17
Thsd1	332	17
Tpte	176	14
Slc25a15	342	8
Mrps31	178	8
AI316807	179	8
Slc20a2	228	8
Vdac3	650	7
Dkk4	412	9
Polb	412	9
Ikbkb	345	8
Plat	345	8
Ap3m2	179	8
Myst3	227	8
Ank1	72	12
Agpat6	72	12
Gins4	134	8
Golga7	176	14
Sfrp1	330	17
Zmat4	610	5
1810011O10Rik	196	39
Indo	513	1
Adam18	513	1
Adam3	370	1
Adam5	439	1
Adam32	149	38
Adam9	240	25
Tm2d2	104	12
Htra4	103	12
Plekha2	136	8
Tacc1	413	7
Fgfr1	658	11
D030041N04Rik	563	9
Whsc1l1	648	9
Ppapdc1	133	14
Bag4	133	14
Lsm1	641	16
Star	641	16
Ash2l	641	16
Kcnu1	641	16
4930444A02Rik	643	16
Fnta	640	16
Hook3	95	14
Rnf170	640	16
Thap1	133	14
Prosc	283	8
Gpr124	180	8
Brf2	230	10
Rab11fip1	285	8
Got1l1	346	8
Adrb3	345	8
Eif4ebp1	136	8
Tex24	632	17
Chrnb3	632	17
Chrna6	632	17
4921537P18Rik	57	33
Gm1698	313	5
Unc5d	523	4
Dusp26	700	31
Rnf122	701	31
BC019943	303	36
Rbm13	303	36
Fut10	303	36
Nrg1	687	3
Wrn	83	33
Purg	88	33
Tex15	407	14
Ppp2cb	407	14
Ubxd6	408	8
Gsr	481	16
Gtf2e2	181	10
Rbpms	482	9
Dctn6	564	7
Leprotl1	564	7
Tmem66	564	7
Dusp4	507	27
Tnks	508	37
Ppp1r3b	683	1
Thex1	595	1
Mfhas1	597	3
Cldn23	513	1
D8Ertd82e	191	25
Lonrf1	145	12
6430573F11Rik	632	17
Dlc1	632	17
A730069N07Rik	441	2
AI429214	686	3
Sgcz	447	6
Tusc3	525	6
Msr1	446	4
Fgf20	117	33
Zdhhc2	84	33
Cnot7	118	33
Vps37a	118	33
Mtmr7	118	33
Adam24	159	33
Adam25	119	33
LOC384806	710	24
Adam39	710	24
Slc7a2	710	24
Pdgfrl	711	24
Mtus1	9	12
Fgl1	69	12
Pcm1	24	12
Asah1	2	34
Frg1	632	17
Zfp353	446	4
Zfp42	204	5
Adam26b	255	5
Adam26a	255	5
Adam34	693	4
Mtnr1a	314	5
F11	527	5
Klkb1	309	2
Cyp4v3	372	2
BC035537	441	2
Tlr3	685	3
Sorbs2	685	3
Pdlim3	682	1
1700029J07Rik	667	30
1810047C23Rik	667	30
Ankrd37	667	30
Lrp2bp	667	30
Snx25	580	30
4933411K20Rik	361	29
Slc25a4	298	29
Helt	499	28
Acsl1	193	38
Mlf1ip	193	38
Casp3	194	38
Irf2	667	30
Enpp6	513	1
Stox2	304	36
D030016E14Rik	467	19
Rwdd4a	467	19
Ing2	640	16
Wwc2	642	16
Dctd	40	12
Odz3	714	19
Aga	690	4
Neil3	603	4
Vegfc	378	5
Spcs3	687	3
Asb5	686	3
Spata4	687	3
Wdr17	600	3
Gpm6a	444	4
Adam29	690	4
Glra3	445	4
Hpgd	375	6
BC088983	601	4
Fbxo8	601	4
Hand2	126	22
Scrg1	217	22
Sap30	168	22
Hmgb2	126	22
Galnt7	126	22
4930431L04Rik	690	4
BC030500	692	4
Aadat	308	2
Mfap3l	151	39
Clcn3	427	25
Nek1	432	29
Sh3rf1	588	27
Cbr4	506	27
Palld	506	27
BC013672	596	1
Anxa10	599	3
Spock3	523	4
Tll1	689	4
Cpe	81	32
Sc4mol	29	34
Klhl2	15	34
3110005G23Rik	325	23
Trim75	325	23
Trim60	325	23
Trim61	325	23
March1	690	4
