ID	Hexagon_index	Cluster_base	data.AB_D_CPM_logFC	data.ATC_D_CPM_logFC	data.LY_D_CPM_logFC
ENSG00000144959	202	5	-0.308383513984716	-0.252146131319127	-0.710671030176382
ENSG00000145012	99	8	0.33813555059084	0.439727468986421	0.342894213008777
ENSG00000145022	21	8	0.181284115667669	0.218788386637899	0.399836159237988
ENSG00000145040	248	3	-0.596201754683761	-0.805173139786421	-0.271214613132501
ENSG00000145247	116	5	-0.428225139681008	-0.218121586500358	-0.519266184535087
ENSG00000145386	266	10	0.81868528874342	0.235067808232599	-0.00966891163555639
ENSG00000145536	235	1	-0.628846424673677	-0.260903809429385	-1.2953964405654
ENSG00000145555	140	4	-0.16847008647094	-0.0570221109120936	-0.397433786202619
ENSG00000145623	231	8	0.0462378802213284	0.55448729631486	0.32665070151729
ENSG00000145715	159	2	-0.581247945527879	-0.0739228744158664	-0.357221585877397
ENSG00000145730	43	8	0.131473221293586	0.321303854539645	0.26324323313421
ENSG00000145734	101	8	0.199336183103036	0.262988259111318	0.0890028212766243
ENSG00000145779	253	6	-0.219497591027146	-0.306206890297588	-0.695013966786407
ENSG00000145780	37	9	0.296236042037465	0.14340698246018	0.333877010627212
ENSG00000146038	202	5	-0.337360089701419	-0.191847454844428	-0.710903275249326
ENSG00000146067	28	6	-0.211623300057148	-0.318011403832497	-0.184620139228082
ENSG00000146072	229	7	0.330868586441333	1.06966091146014	0.435329732271461
ENSG00000146083	160	2	-0.590185421221335	-0.300664631594791	-0.300505836193421
ENSG00000146232	184	4	-0.379257831285236	-0.203975682190535	-0.444375843358376
ENSG00000146242	51	6	-0.396801399345521	-0.458601016056936	-0.0811562132844559
ENSG00000146373	8	8	0.206291134248062	0.205636740231886	0.305433220562131
ENSG00000146376	271	10	0.620374761097312	0.655074322399148	0.357236264033427
ENSG00000146411	143	1	-0.954236293005173	-0.878295624866461	-0.515668229561275
ENSG00000146433	68	8	0.2865727509758	0.328638736955555	0.326589638947121
ENSG00000146555	64	8	0.21638080009205	0.279379857862152	0.502808511587912
ENSG00000146592	185	4	-0.719431144845969	-0.310220842130986	-0.657294714775604
ENSG00000146648	262	10	0.338272802388268	0.343363369749902	0.0168654588737009
ENSG00000146674	144	3	-0.958115015263372	-0.769232149943992	-0.305533323766321
ENSG00000146950	134	7	0.621606810837641	0.725897801994993	0.930317124423361
ENSG00000147003	240	1	-0.44565993050587	-0.59837864332679	-1.02404464450761
ENSG00000147027	129	9	0.453074789040087	0.366329513311771	0.62773563278548
ENSG00000147044	120	5	-0.319052828526408	-0.0431540622855433	-0.290034872045863
ENSG00000147065	43	8	0.157558987187718	0.360090437509331	0.285890480112307
ENSG00000147155	167	10	0.514664991898466	0.322061198259244	0.265458118105785
ENSG00000147180	199	6	-0.256424925652093	-0.469815286282299	-0.53861309911421
ENSG00000147202	218	10	0.751251717593921	0.730559106798739	0.505047854908453
ENSG00000147224	111	6	-0.270834985756292	-0.581538636593812	-0.293009865661154
ENSG00000147234	241	3	-0.487989419718351	-1.31961652107908	-0.493521952703835
ENSG00000147251	266	10	0.864149976945257	0.199836658648256	0.283824078126877
ENSG00000147383	89	9	0.357198795914618	0.266579870164847	0.228575848571717
ENSG00000147394	228	7	0.889546967443061	1.00658899160981	0.863062875845122
ENSG00000147416	154	6	-0.295333482756734	-0.377322159910524	-0.448213940301271
ENSG00000147439	47	6	-0.264310027632782	-0.248241330584276	-0.306186618359589
ENSG00000147535	80	6	-0.391088107802022	-0.318647193761192	-0.247560526958003
ENSG00000147573	237	1	-1.04100023224274	-1.06936017412582	-1.44606654217755
ENSG00000147592	134	7	0.696569393529503	0.733152074314905	0.645568721439956
ENSG00000147642	271	10	0.773525900334752	0.602974111308283	0.344606478286668
ENSG00000147883	259	2	-0.917479474856171	-0.516183405767641	-0.361335709784619
ENSG00000147955	87	9	0.275256215773839	0.16900126386984	0.147217849747623
ENSG00000148019	166	10	0.546133976059229	0.17928386241394	0.394531117028771
ENSG00000148110	58	9	0.266632999089456	0.16326291047486	0.161143195475184
ENSG00000148143	73	6	-0.293150671226752	-0.329581486039538	-0.282340795788745
ENSG00000148219	72	6	-0.400294407558233	-0.263865312529435	-0.355637637027137
ENSG00000148344	247	3	-0.689329659111494	-0.806079640488764	-0.103834235742583
ENSG00000148426	219	10	0.648386959916662	0.570513963838981	0.626455986474819
ENSG00000148484	67	8	0.406046051300419	0.464289301430537	0.458860015929467
ENSG00000148498	75	6	-0.118009865619045	-0.283172585551716	-0.41574131329277
ENSG00000148516	126	9	0.374653632855186	0.34182678966181	0.310529793535926
ENSG00000148600	226	7	1.63651000819285	2.12999129518887	2.63018872974481
ENSG00000148677	221	9	0.748052944448109	0.33802852646904	1.28971923872031
ENSG00000148842	195	3	-0.491472268126813	-0.477425026850146	-0.162778367420672
ENSG00000148848	206	2	-0.73632972988384	-0.257574091592828	-0.449898688516986
ENSG00000148926	20	8	0.245553172260634	0.0900944240608794	0.424498806614449
ENSG00000149115	92	9	0.410910901735682	0.316566185131036	0.48212766842066
ENSG00000149177	67	8	0.356992416272565	0.474214965675626	0.468652803389826
ENSG00000149218	172	9	0.646065654200016	0.322682360092316	0.764786452340057
ENSG00000149256	224	7	0.535214550769152	1.4690474372237	1.18778484925637
ENSG00000149380	135	7	0.943620307462672	0.797214380564462	0.765655465643867
ENSG00000149485	211	10	0.506803534612939	0.21743383710656	0.153563634798055
ENSG00000149541	22	8	0.104170000146669	0.253145300325709	0.380684455165758
ENSG00000149557	103	4	-0.372012925179331	-0.160291389785725	-0.382642969315992
ENSG00000149573	228	7	1.27120834620484	1.09981004317929	0.803012639134669
ENSG00000149591	133	8	0.276567527792187	0.683777837211444	0.665470088950238
ENSG00000149596	225	7	0.757440929658535	1.61699287144877	1.6269170872533
ENSG00000149782	100	8	0.306029352787724	0.384587506672312	0.254092870084937
ENSG00000149948	256	2	-0.608964768234845	0.105742220151416	-0.980069791202482
ENSG00000150051	255	2	-0.382780869608866	-0.0594841234609689	-0.863835795584949
ENSG00000150347	80	6	-0.431577720058475	-0.393950176644442	-0.268309458453362
ENSG00000150403	44	8	0.188326894531759	0.210414987141831	0.156957910031205
ENSG00000150630	141	4	-0.409791285669096	-0.300216592369308	-0.546564796294206
ENSG00000150687	31	5	-0.531598748020299	-0.276449358808805	-0.0788104902806452
ENSG00000150764	226	7	1.33179988466159	1.93412964013412	1.89928662110568
ENSG00000150995	247	3	-0.577952274402696	-0.599627995388607	-0.00322784110426833
ENSG00000151116	89	9	0.361706703483097	0.158280588585421	0.248450766370317
ENSG00000151117	188	1	-1.24236516761638	-1.0221248068653	-0.430759433599437
ENSG00000151150	169	10	0.492187987810584	0.400367390907516	0.416693429514555
ENSG00000151164	62	9	0.405344783695226	0.140346182768089	0.487804256377667
ENSG00000151327	219	10	0.754918210798885	0.498631721400849	0.658089671893545
ENSG00000151376	54	5	-0.431431143659484	-0.235699318898487	-0.264637520834079
ENSG00000151388	249	3	-0.293906007353883	-0.620195372110595	-0.360393498331854
ENSG00000151491	216	10	0.496390975303765	0.434224233336217	0.190325431401154
ENSG00000151623	105	6	-0.575123677991186	-0.521952768993502	-0.530063663289521
ENSG00000151651	142	1	-0.685352775342006	-0.479610717455939	-0.766617673209143
ENSG00000151693	182	8	0.0571487879197088	0.451218806310655	0.13587206649791
ENSG00000151718	58	9	0.239942709816914	0.14950644569899	0.164065056617484
ENSG00000151726	98	8	0.465673175647411	0.627464680589298	0.582268876784139
ENSG00000151729	38	9	0.304402918967924	0.230900290690647	0.408430957890336
ENSG00000151892	103	4	-0.269570803876883	-0.247433189576256	-0.389423927509537
ENSG00000151929	133	8	0.423481290293295	0.622088471466508	0.765283786845673
ENSG00000152061	151	6	-0.387222189162576	-0.585697442005618	-0.28487385847431
ENSG00000152127	74	6	-0.249469520600487	-0.304129088533402	-0.329818993521839
ENSG00000152137	133	8	0.471592040787645	0.658144773894946	0.648471454225448
ENSG00000152223	140	4	-0.186931685717258	-0.0934780524958736	-0.330522845826434
ENSG00000152229	209	10	0.233223552820134	0.264540051542785	0.102468110536606
ENSG00000152242	58	9	0.234880546266863	0.169541156518063	0.125183586073947
ENSG00000152284	97	8	0.323374292429739	0.54468458596421	0.556785845134229
ENSG00000152377	83	5	-0.461740763786613	-0.209224069696172	-0.303750251741497
ENSG00000152402	241	3	-0.110133490899729	-0.957993263629344	-0.749506678765757
ENSG00000152409	14	6	-0.313464720362441	-0.309141213242574	-0.195157609095027
ENSG00000152484	122	10	0.335938909051567	0.152143527498654	0.0964475787939518
ENSG00000152518	179	7	0.651200127601543	0.911463856875546	0.648076324907854
ENSG00000152527	140	4	-0.171433490262267	-0.079142762808619	-0.350001667551822
ENSG00000152558	137	8	0.328226224768966	0.470190693943733	0.271905672950677
ENSG00000152601	64	8	0.201970224708794	0.312047596829949	0.525257657961217
ENSG00000152661	159	2	-0.639531822260578	-0.153389624946647	-0.352866527065582
ENSG00000152689	248	3	-0.283388082095727	-0.99989330488189	-0.198565458205222
ENSG00000152779	226	7	1.32308416256809	2.01691631501294	1.63245217449334
ENSG00000152784	191	3	-0.42737530146552	-0.655719381365168	-0.749230483495422
ENSG00000152818	87	9	0.280549786875671	0.146723271611315	0.123750054630039
ENSG00000152894	157	5	-0.377159644793114	-0.044707205097323	-0.500674476450512
ENSG00000152952	42	8	0.17914338012705	0.433785371555756	0.368525011810712
ENSG00000152990	155	5	-0.260175872123215	-0.274113485295127	-0.568348431889627
ENSG00000153048	125	9	0.497709024881588	0.234069936208463	0.299374461700235
ENSG00000153064	130	9	0.329030647815678	0.201620333807356	0.752077668172024
ENSG00000153113	61	9	0.308036793983523	0.267467374867212	0.311754478297408
ENSG00000153179	61	9	0.313080724229855	0.207069943078092	0.325607136033137
ENSG00000153208	104	4	-0.528207970229424	-0.418331212565676	-0.437948328825841
ENSG00000153214	209	10	0.260432299236792	0.262693489030389	0.11876840944543
ENSG00000153233	249	3	-0.30687584582154	-0.695596792475376	-0.304584272096424
ENSG00000153237	187	1	-0.941025802393838	-0.764052088968177	-1.08214371950805
ENSG00000153246	65	8	0.203748267695339	0.388179567958533	0.449927892298726
ENSG00000153250	36	9	0.218386067132804	0.229367005987418	0.217558538999628
ENSG00000153292	257	2	-0.75433585364339	-0.216331465651508	-0.618440745626697
ENSG00000153404	48	6	-0.060239200456266	-0.360629720868078	-0.342259259858959
ENSG00000153485	124	9	0.420586683220721	0.254624615068514	0.233581522169628
ENSG00000153814	100	8	0.318298384669995	0.374830746162181	0.18834856452135
ENSG00000153822	233	4	-0.34963022655996	-0.0313239375007539	-0.395981473153412
ENSG00000153904	131	9	0.328956942210485	0.396491306857425	0.653036117266107
ENSG00000153976	119	5	-0.527175141444615	-0.0357027248613364	-0.350366590622516
ENSG00000153982	258	2	-0.948740524463098	-0.211373867410124	-0.498111255968746
ENSG00000154027	157	5	-0.370813647795478	0.0170470566912773	-0.538401416297374
ENSG00000154080	253	6	-0.179477436425466	-0.392186260787846	-0.795563578795629
ENSG00000154134	110	6	-0.382719979342394	-0.517082597947932	-0.29356876191735
ENSG00000154153	264	10	0.575840586421062	0.372269741637435	0.0737466778381721
ENSG00000154175	72	6	-0.379830508958889	-0.298060801237275	-0.343962092310259
ENSG00000154229	2	8	0.125850412020872	0.184602849138977	0.274307959303921
ENSG00000154265	250	6	-0.15587240178686	-0.558764512996113	-0.351071994666088
ENSG00000154310	140	4	-0.325258686624238	-0.0894411861492515	-0.305373783443751
ENSG00000154358	104	4	-0.594022681320628	-0.370868387881483	-0.42801926834886
ENSG00000154359	125	9	0.481139510664287	0.289211188042824	0.262176435372385
ENSG00000154529	229	7	0.647629599439361	1.04626499811001	0.198209957185127
ENSG00000154553	215	10	0.590635053986866	0.429046711993179	0.237292326029694
ENSG00000154642	159	2	-0.60062789745778	-0.181513449447461	-0.445385095222038
ENSG00000154678	145	3	-0.578092055656535	-0.528195106704416	-0.631402374651591
ENSG00000154721	251	6	-0.168212853801683	-0.511939653218441	-0.608947697979769
ENSG00000154734	188	1	-0.877726297341685	-0.753012193226686	-0.939763059596115
ENSG00000154736	236	1	-1.10883199556775	-0.66167946338817	-1.11661108268296
ENSG00000154767	46	6	-0.212265972900329	-0.21833770852767	-0.236810804394979
ENSG00000154917	23	8	0.18346305860411	0.268158903022038	0.337097894926845
ENSG00000154928	257	2	-0.888950423318023	-0.117230848422152	-0.789445025003493
ENSG00000155016	62	9	0.381766861878965	0.325606763156535	0.468587885364512
ENSG00000155090	262	10	0.298443299135482	0.334769166078217	0.152694945387751
ENSG00000155115	138	8	0.256628045707084	0.409183349517651	0.123691075726851
ENSG00000155158	92	9	0.447317336986296	0.293296050628657	0.444732394109379
ENSG00000155313	126	9	0.397543469972267	0.324736169078689	0.310204418547423
ENSG00000155324	63	9	0.287151783440649	0.213155344573025	0.542728137181772
ENSG00000155368	87	9	0.282745588085273	0.156528589001476	0.145351642924205
ENSG00000155380	231	8	0.104360529106589	0.426089888815617	0.170612239640836
ENSG00000155463	5	5	-0.235182383018285	-0.204971101735378	-0.126276959471754
ENSG00000155629	96	8	0.31276674424309	0.472087510175961	0.651353682815819
ENSG00000155666	75	6	-0.176901116219007	-0.333151079188359	-0.419986358718857
ENSG00000155755	74	6	-0.239411876918303	-0.314434994660946	-0.354898719649515
ENSG00000155850	222	7	0.754318596027003	0.612484529300649	1.09531632874424
ENSG00000155893	20	8	0.258277040762045	0.0756622251604728	0.374920002960237
ENSG00000155903	163	10	0.378635966229441	0.189364155363911	0.118933683900644
ENSG00000156052	19	8	0.183387328403198	0.129738389327763	0.309251360367658
ENSG00000156103	202	5	-0.396214451115359	-0.284408984783812	-0.748222854176828
ENSG00000156110	138	8	0.203655598306161	0.350492544727341	0.147429297834487
ENSG00000156113	252	6	-0.273961224006927	-0.435852897861273	-0.656748191429807
ENSG00000156140	203	5	-0.480042514012133	-0.0692607086054995	-0.627634662661644
ENSG00000156218	67	8	0.266144493719681	0.43078107977867	0.407465364762921
ENSG00000156265	240	1	-0.60090799067759	-0.752686307027873	-0.782866926758818
ENSG00000156427	224	7	0.379281310185404	1.10487916047283	1.26762353277491
ENSG00000156466	226	7	1.5399920650812	1.18194662900573	1.92247083950722
ENSG00000156482	13	6	-0.203664961113695	-0.255842962248242	-0.145249038424555
ENSG00000156508	50	6	-0.189535989263764	-0.42762950522358	-0.176119195833842
ENSG00000156510	189	1	-0.791925617941409	-0.684313567356417	-0.87445033787005
ENSG00000156515	42	8	0.183952787619504	0.37722590438629	0.357584926817101
ENSG00000156535	98	8	0.432414200638862	0.579687733355613	0.561402949570147
ENSG00000156642	10	8	0.110476069493556	0.219138648515453	0.298652338908876
ENSG00000156675	38	9	0.341150359424064	0.190558565920687	0.390231177759168
ENSG00000156711	74	6	-0.30948277444077	-0.389275220044112	-0.377646792995127
ENSG00000156804	238	1	-1.41636954945361	-1.19836811280086	-0.814636104461662
ENSG00000156966	117	5	-0.451256658462874	-0.142630661783995	-0.41465911031203
ENSG00000157045	90	9	0.378028003110309	0.285985091862218	0.282288984865313
ENSG00000157224	56	5	-0.296089000217934	-0.138301191728556	-0.251815335103664
ENSG00000157227	55	5	-0.457565557806994	-0.156219149313602	-0.179035329511983
ENSG00000157514	226	7	1.63131918500876	1.09250129514768	1.98316026907971
ENSG00000157542	225	7	0.628062436365253	1.56205011468318	1.29285803092355
ENSG00000157551	177	7	0.910896298341369	1.19512499537459	1.04494980258574
ENSG00000157557	222	7	0.513273117366314	0.461295350366902	1.00028851356004
ENSG00000157680	136	8	0.565420907394057	0.695154296966831	0.421580148558486
ENSG00000157741	33	5	-0.302515840940181	-0.221612842922262	-0.221732870649067
ENSG00000157827	46	6	-0.196009793388797	-0.250596575273482	-0.236765274506283
ENSG00000157870	24	8	0.135473365813504	0.277851189767371	0.261677598211033
ENSG00000158055	240	1	-0.522595711952504	-0.860663208252043	-1.0195952088847
ENSG00000158079	124	9	0.397995981341454	0.215588817056017	0.258112918374741
ENSG00000158089	231	8	0.180943876596	0.462806274635506	0.134873714036964
ENSG00000158106	50	6	-0.17090097361934	-0.464989236500772	-0.249221358883984
ENSG00000158234	228	7	1.19956445841465	0.873999498847752	0.905435042848675
ENSG00000158246	225	7	1.27960587230739	1.05238593411319	1.32100976718056
ENSG00000158258	113	6	-0.384003149321802	-0.3818656766654	-0.330707467046683
ENSG00000158290	48	6	-0.226366092686292	-0.333406684836356	-0.277980862491486
ENSG00000158457	53	5	-0.453581603194092	-0.343711659958163	-0.191140461059898
ENSG00000158747	41	8	0.184803862898623	0.298321796870867	0.403868261789672
ENSG00000159200	248	3	-0.459800948995063	-0.615108836015016	-0.323227313513123
ENSG00000159216	119	5	-0.424639435858756	-0.0743033734356313	-0.348329725752065
ENSG00000159335	41	8	0.203881847895374	0.350846993065009	0.410883915192498
ENSG00000159363	92	9	0.456640278280998	0.387891711527973	0.478619880590895
ENSG00000159403	95	8	0.13124400728076	0.345102974364486	0.686539760127687
ENSG00000159784	259	2	-0.812039973529887	-0.338811021396534	-0.243776652946859
ENSG00000159840	41	8	0.0628089315307445	0.357305510092043	0.48054613402315
ENSG00000160014	44	8	0.136211532347605	0.265128245643492	0.193250702097185
ENSG00000160113	23	8	0.136972157810059	0.313157115034042	0.334798949886706
ENSG00000160208	122	10	0.330366175154494	0.198540861511645	0.120069313055545
ENSG00000160209	220	9	0.628825717581354	0.542618637044449	0.785671107632533
ENSG00000160213	101	8	0.214473919035162	0.279868676744878	0.145811243660868
ENSG00000160216	44	8	0.167731000968637	0.212858919061701	0.212459943442886
ENSG00000160223	253	6	-0.20567779014716	-0.544973955907673	-0.852805767566612
ENSG00000160285	97	8	0.437012064293397	0.468198790006841	0.555070602056804
ENSG00000160352	43	8	0.234906862765208	0.270198258804089	0.31129472243483
ENSG00000160613	95	8	0.187098463171679	0.371173901854645	0.678247193871299
ENSG00000160712	230	8	0.409857008552996	0.821039430557996	0.210483288338134
ENSG00000160752	263	10	0.324980360730669	0.422263596079529	0.131942232549691
ENSG00000160753	59	9	0.278703207994078	0.213593479442681	0.220817964048672
ENSG00000160789	42	8	0.166137292016654	0.457804201324961	0.365379051376252
ENSG00000160796	90	9	0.399093495021258	0.285599033146834	0.283301547163597
ENSG00000160867	158	2	-0.594644794497082	-0.0391256616891922	-0.462408993644625
ENSG00000161010	32	5	-0.420427743939751	-0.24325349344644	-0.225005997037915
ENSG00000161011	144	3	-0.711704873998747	-0.609580225365589	-0.589973142205231
ENSG00000161249	44	8	0.134475253314268	0.18672473222376	0.213420404170687
ENSG00000161513	112	6	-0.372523574199074	-0.452821015858595	-0.281858281104158
ENSG00000161547	122	10	0.297729902917372	0.207244631786896	0.0905823750043284
ENSG00000161800	265	10	0.641410346421385	0.185208293080345	0.053332593018891
ENSG00000161921	244	3	-0.592797251941557	-0.358686944783564	-0.371011593315049
ENSG00000162104	37	9	0.281400815375077	0.194634043255257	0.286762067609778
ENSG00000162105	66	8	0.183615221168526	0.533703091439951	0.446626747837937
ENSG00000162174	270	10	0.638370664501097	0.681655425953107	0.0837057937225842
ENSG00000162191	26	6	-0.129846861172833	-0.239114980438612	-0.179391163479856
ENSG00000162413	24	8	0.122911496924501	0.269547985287562	0.264697906373761
ENSG00000162433	127	9	0.393407004921476	0.359616483410514	0.373008769600714
ENSG00000162458	41	8	0.0491939353307593	0.379191381856351	0.464881727660867
ENSG00000162493	231	8	0.0720798443988482	0.570239881762739	0.347313309637599
ENSG00000162512	23	8	0.168380688638749	0.316457699190637	0.365500215357615
ENSG00000162591	248	3	-0.440188593564306	-0.768167683704372	-0.312930028965002
ENSG00000162595	236	1	-1.02690277123847	-0.552358154494149	-1.73027515540399
ENSG00000162614	20	8	0.324375978611231	0.015917469300982	0.438678974237042
ENSG00000162616	221	9	0.907087991347753	0.599362131841922	1.08585342743693
ENSG00000162618	256	2	-0.596222958342524	0.107982508365202	-0.668666690482818
ENSG00000162627	163	10	0.343563349362307	0.277125755186936	0.146800215329821
ENSG00000162643	151	6	-0.326733675270147	-0.625475210775376	-0.228422356293698
ENSG00000162650	103	4	-0.266109765514591	-0.262891435310048	-0.414829402772343
ENSG00000162692	188	1	-1.03531877883723	-0.764175594718952	-0.62332080202768
ENSG00000162704	60	9	0.321081684446428	0.216519337851889	0.296437680307068
ENSG00000162711	149	3	-0.474862132904111	-0.427620488876827	-0.31429552205079
ENSG00000162714	56	5	-0.286045647375158	-0.148433447230795	-0.205482129323098
ENSG00000162738	104	4	-0.673625956521431	-0.432529076823377	-0.518391932163329
ENSG00000162745	256	2	-0.799912611019615	-0.00246067882760848	-0.778312483514464
ENSG00000162772	251	6	0.164047154107598	-0.563315204041754	-0.67069358662177
ENSG00000162783	27	6	-0.123872103308351	-0.318159534693947	-0.180222344804611
ENSG00000162840	98	8	0.459792639674754	0.598275101698147	0.565244154386789
ENSG00000162849	179	7	0.713462955193474	0.908954499054873	0.651591106594802
ENSG00000162885	233	4	-0.213301317638825	-0.171581211870345	-0.392676668319413
ENSG00000162909	230	8	0.329506570331576	0.766391306969608	0.375352038079086
ENSG00000162929	164	10	0.446897593258444	0.158350521559607	0.157544853989925
ENSG00000162976	166	10	0.521561218697805	0.218088950549119	0.346733410874184
ENSG00000163029	210	10	0.415815998428852	0.273959636227535	0.135894749570751
ENSG00000163050	147	3	-0.37308680481479	-0.517465840091229	-0.518096263649086
ENSG00000163069	58	9	0.228594845414244	0.155650528899132	0.137469183736382
ENSG00000163082	94	9	0.264096294231069	0.167201373618414	0.695852072372948
ENSG00000163110	97	8	0.340759854367708	0.504892066474492	0.52525696060906
ENSG00000163121	237	1	-1.72215443078482	-1.41978509037761	-1.54793885752491
ENSG00000163131	253	6	-0.251461640838992	-0.385809947617305	-0.718492824067269
ENSG00000163170	68	8	0.241823455698404	0.342445806140334	0.274139672825484
ENSG00000163171	134	7	0.72947148904952	0.636323389921094	0.7809032919251
ENSG00000163249	216	10	0.486620772568327	0.463166907236128	0.263910715770228
ENSG00000163293	233	4	-0.271058192472962	-0.182235243950628	-0.451295954851461
ENSG00000163297	117	5	-0.441622805006323	-0.0315163809866537	-0.450229951351848
ENSG00000163346	52	6	-0.475203159611498	-0.426602556750202	-0.0593731578087704
ENSG00000163359	259	2	-1.15270898109721	-0.525108020646849	-0.276266594338061
ENSG00000163364	96	8	0.335435831764325	0.441465552233559	0.528692410503134
ENSG00000163393	77	6	-0.0656506355463931	-0.628323524907485	-0.210626660026176
ENSG00000163395	237	1	-1.92458346421937	-1.76396030675293	-1.82894344905377
ENSG00000163435	153	6	-0.283745807687903	-0.395773201868411	-0.446174070486562
ENSG00000163449	100	8	0.352002218422934	0.437653479025906	0.226299192196736
ENSG00000163491	240	1	-0.34591262373716	-0.949844713267717	-1.69737730714715
ENSG00000163513	67	8	0.336510936996734	0.417907855592251	0.393661306923129
ENSG00000163536	138	8	0.226304912962296	0.432031492676205	0.187451856016307
ENSG00000163545	77	6	-0.24305393383136	-0.494847249122549	-0.3200706583535
ENSG00000163565	155	5	-0.356208727767301	-0.36115121571262	-0.591726617674199
ENSG00000163576	267	10	1.3219870787823	0.674691192400811	0.424511320116004
ENSG00000163617	107	6	-0.367610447802357	-0.469154507731315	-0.456630760520452
ENSG00000163629	114	6	-0.399587506566421	-0.40332008407785	-0.390084281798276
ENSG00000163634	122	10	0.332518562728554	0.190047586087435	0.13333448065954
ENSG00000163637	51	6	-0.339961334133135	-0.496778666631241	-0.0855402336116731
ENSG00000163659	134	7	0.536435699996909	0.870402946497399	0.706635694649592
ENSG00000163683	27	6	-0.097824804502566	-0.361193688645389	-0.187360984259874
ENSG00000163697	99	8	0.383618008356931	0.447092184938908	0.41473319699493
ENSG00000163734	270	10	0.745295276040673	0.700137297036281	0.108721380638934
ENSG00000163735	227	7	1.1371792354167	1.83829904517498	0.743656466494325
ENSG00000163795	195	3	-0.502355142405467	-0.493409213563502	-0.181186316310709
ENSG00000163812	42	8	0.224137136263812	0.332419788334477	0.323851307252844
ENSG00000163864	143	1	-1.17668114527913	-0.551844384052547	-0.558147830365959
ENSG00000163870	23	8	0.0988181206744319	0.340624360247125	0.29725512251082
ENSG00000163872	68	8	0.287529421746105	0.337654551949593	0.351108795875986
ENSG00000164023	181	8	0.326374536998636	0.55111381032308	0.223514016192381
ENSG00000164039	53	5	-0.414929976018143	-0.279542284351623	-0.23472940281791
ENSG00000164040	3	8	0.111016531917291	0.202659252803664	0.248179475800546
ENSG00000164070	47	6	-0.130888407680875	-0.263354597817405	-0.375885216513283
ENSG00000164125	248	3	-0.495061442209258	-0.773657150832942	-0.343105122200567
ENSG00000164134	209	10	0.242087639361221	0.236329868859063	0.104072350045009
ENSG00000164136	263	10	0.379762439050441	0.395322311367925	0.211271432829485
ENSG00000164220	240	1	-0.531563132239588	-0.626901549743465	-0.980256632504386
ENSG00000164253	137	8	0.347978752781551	0.432270854014138	0.267738236797835
ENSG00000164291	137	8	0.370028062805481	0.558605487356993	0.258989196301019
ENSG00000164362	175	7	0.286899484525439	1.16856534235756	0.788067993704374
ENSG00000164400	237	1	-1.13308259892186	-0.794296998555849	-1.79688367345023
ENSG00000164463	50	6	-0.203213171908441	-0.416427210566369	-0.190251655256865
ENSG00000164465	134	7	0.492368684121723	0.94484608045971	0.819103521990973
ENSG00000164484	257	2	-0.783824552474752	-0.0875403905067778	-0.646418485249172
ENSG00000164574	66	8	0.144168703686665	0.57872010162245	0.476828571319982
ENSG00000164654	268	10	0.769683412898051	0.479194201049615	0.37954087753509
ENSG00000164736	229	7	0.429073500998961	0.963682505527964	0.430258383781966
ENSG00000164761	235	1	-0.863719973828128	-0.258036815213271	-1.31582939928748
ENSG00000164823	89	9	0.341689421070976	0.265756090604915	0.240355940571099
ENSG00000164938	33	5	-0.333845979025469	-0.245827010572273	-0.226508866245247
ENSG00000164949	237	1	-1.18377113641462	-0.798855411924208	-1.15155869015615
ENSG00000164976	229	7	0.588594655474886	0.787828417620202	0.588240907763772
ENSG00000165023	185	4	-0.714130886586048	-0.447292230972863	-0.669149961991532
ENSG00000165072	148	3	-0.429221340526403	-0.521133700992295	-0.431813536574066
ENSG00000165092	226	7	2.65452471493237	2.30338931226896	1.91817215314971
ENSG00000165105	252	6	-0.0435587454359085	-0.456316704087045	-0.732965516598114
ENSG00000165233	9	8	0.168509890079535	0.18239643587675	0.3183610729889
ENSG00000165304	268	10	0.757051577032893	0.439681038099345	0.0699247267535124
ENSG00000165312	250	6	-0.219522997253216	-0.625846445407757	-0.621951998696727
ENSG00000165323	200	6	-0.286513745400658	-0.387317858046656	-0.557623196136915
ENSG00000165338	166	10	0.621067159874388	0.217250926585985	0.398193043089945
ENSG00000165410	61	9	0.306802349089214	0.236975904992234	0.32341153953981
ENSG00000165475	69	8	0.188367034112776	0.343210318957336	0.220674515694757
ENSG00000165476	209	10	0.261156664537206	0.28085301455193	0.11936086405762
ENSG00000165490	214	10	0.629612352130808	0.273785121055897	0.388324197149516
ENSG00000165626	159	2	-0.543758282209502	-0.230872100926167	-0.38921920076812
ENSG00000165637	123	9	0.39550507957455	0.23170048271472	0.191292073932359
ENSG00000165644	91	9	0.357471385462425	0.279327870278652	0.367078459726028
ENSG00000165655	192	3	-0.481092291490376	-0.594843280216092	-0.546200430086445
ENSG00000165678	249	3	-0.404812930948851	-0.672554253081723	-0.43385278900599
ENSG00000165704	263	10	0.467901401397246	0.374780210212196	0.11691869276937
ENSG00000165757	262	10	0.277712230255072	0.324794347326264	0.1426383732854
ENSG00000165795	103	4	-0.326227494650094	-0.232316180047611	-0.41376448217965
ENSG00000165821	198	6	-0.202597978858132	-0.613219013140494	-0.363562750765935
ENSG00000165874	130	9	0.275954833916088	0.214024070621743	0.83694985156368
ENSG00000165886	260	2	-0.776152751455788	-0.0108134882595294	-0.265972233906186
